asset_id,coarse_label,accident_candidate_score,accident_candidate_iou,object_pair
aihub_train_00004863,차대차,,,
aihub_train_00010238,차대차,,,
aihub_train_00004755,차대차,,,
aihub_train_00007570,차대차,,,
aihub_train_00013883,차대차,,,
aihub_train_00011440,차대차,,,
aihub_train_00007615,차대차,,,
aihub_train_00014127,차대차,,,
aihub_train_00004699,차대차,,,
aihub_train_00004483,차대차,,,
aihub_train_00013561,차대차,,,
aihub_train_00015451,차대차,,,
aihub_train_00010712,차대차,,,
aihub_train_00012526,차대차,,,
aihub_train_00011647,차대차,,,
aihub_train_00015371,차대차,,,
aihub_train_00011951,차대차,,,
aihub_train_00004174,차대차,,,
aihub_train_00005827,차대차,,,
aihub_train_00007405,차대차,,,
aihub_train_00013853,차대차,,,
aihub_train_00005658,차대차,,,
aihub_train_00011080,차대차,,,
aihub_train_00004505,차대차,,,
aihub_train_00008175,차대차,,,
aihub_train_00007451,차대차,,,
aihub_train_00013702,차대차,,,
aihub_train_00006588,차대차,,,
aihub_train_00010706,차대차,,,
aihub_train_00007239,차대차,,,
aihub_train_00009570,차대차,,,
aihub_train_00012447,차대차,,,
aihub_train_00013412,차대차,,,
aihub_train_00009554,차대차,,,
aihub_train_00013682,차대차,,,
aihub_train_00005981,차대차,,,
aihub_train_00012197,차대차,,,
aihub_train_00007030,차대차,,,
aihub_train_00004036,차대차,,,
aihub_train_00013217,차대차,,,
aihub_train_00005055,차대차,,,
aihub_train_00014184,차대차,,,
aihub_train_00009960,차대차,,,
aihub_train_00011039,차대차,,,
aihub_train_00010066,차대차,,,
aihub_train_00003656,차대차,,,
aihub_train_00006442,차대차,,,
aihub_train_00011479,차대차,,,
aihub_train_00007524,차대차,,,
aihub_train_00004697,차대차,,,
aihub_train_00013132,차대차,,,
aihub_train_00008494,차대차,,,
aihub_train_00006774,차대차,,,
aihub_train_00011694,차대차,,,
aihub_train_00005008,차대차,,,
aihub_train_00015105,차대차,,,
aihub_train_00005135,차대차,,,
aihub_train_00003880,차대차,,,
aihub_train_00012369,차대차,,,
aihub_train_00004743,차대차,,,
aihub_train_00011356,차대차,,,
aihub_train_00004855,차대차,,,
aihub_train_00015637,차대차,,,
aihub_train_00011150,차대차,,,
aihub_train_00005203,차대차,,,
aihub_train_00005999,차대차,,,
aihub_train_00006990,차대차,,,
aihub_train_00009387,차대차,,,
aihub_train_00011340,차대차,,,
aihub_train_00008049,차대차,,,
aihub_train_00014879,차대차,,,
aihub_train_00009687,차대차,,,
aihub_train_00006552,차대차,,,
aihub_train_00008945,차대차,,,
aihub_train_00005418,차대차,,,
aihub_train_00010410,차대차,,,
aihub_train_00007994,차대차,,,
aihub_train_00004492,차대차,,,
aihub_train_00005212,차대차,,,
aihub_train_00005560,차대차,,,
aihub_train_00015247,차대차,,,
aihub_train_00014738,차대차,,,
aihub_train_00008728,차대차,,,
aihub_train_00014252,차대차,,,
aihub_train_00005766,차대차,,,
aihub_train_00012450,차대차,,,
aihub_train_00009630,차대차,,,
aihub_train_00004157,차대차,,,
aihub_train_00014929,차대차,,,
aihub_train_00014428,차대차,,,
aihub_train_00004481,차대차,,,
aihub_train_00013121,차대차,,,
aihub_train_00009293,차대차,,,
aihub_train_00008310,차대차,,,
aihub_train_00015510,차대차,,,
aihub_train_00008009,차대차,,,
aihub_train_00011317,차대차,,,
aihub_train_00015257,차대차,,,
aihub_train_00011469,차대차,,,
aihub_train_00014540,차대차,,,
aihub_train_00014927,차대차,,,
aihub_train_00011504,차대차,,,
aihub_train_00012504,차대차,,,
aihub_train_00007647,차대차,,,
aihub_train_00004385,차대차,,,
aihub_train_00006370,차대차,,,
aihub_train_00012892,차대차,,,
aihub_train_00014674,차대차,,,
aihub_train_00008179,차대차,,,
aihub_train_00008523,차대차,,,
aihub_train_00004427,차대차,,,
aihub_train_00012206,차대차,,,
aihub_train_00006286,차대차,,,
aihub_train_00010551,차대차,,,
aihub_train_00007005,차대차,,,
aihub_train_00007327,차대차,,,
aihub_train_00007530,차대차,,,
aihub_train_00007104,차대차,,,
aihub_train_00004461,차대차,,,
aihub_train_00012544,차대차,,,
aihub_train_00011736,차대차,,,
aihub_train_00014477,차대차,,,
aihub_train_00012325,차대차,,,
aihub_train_00004394,차대차,,,
aihub_train_00008566,차대차,,,
aihub_train_00013621,차대차,,,
aihub_train_00013312,차대차,,,
aihub_train_00010568,차대차,,,
aihub_train_00013030,차대차,,,
aihub_train_00004965,차대차,,,
aihub_train_00005835,차대차,,,
aihub_train_00008102,차대차,,,
aihub_train_00008543,차대차,,,
aihub_train_00015710,차대차,,,
aihub_train_00014689,차대차,,,
aihub_train_00009495,차대차,,,
aihub_train_00009902,차대차,,,
aihub_train_00010419,차대차,,,
aihub_train_00003926,차대차,,,
aihub_train_00013769,차대차,,,
aihub_train_00005260,차대차,,,
aihub_train_00007491,차대차,,,
aihub_train_00007550,차대차,,,
aihub_train_00006228,차대차,,,
aihub_train_00008047,차대차,,,
aihub_train_00015322,차대차,,,
aihub_train_00010935,차대차,,,
aihub_train_00004485,차대차,,,
aihub_train_00003949,차대차,,,
aihub_train_00006742,차대차,,,
aihub_train_00014899,차대차,,,
aihub_train_00013604,차대차,,,
aihub_train_00015266,차대차,,,
aihub_train_00014521,차대차,,,
aihub_train_00014873,차대차,,,
aihub_train_00011864,차대차,,,
aihub_train_00015807,차대차,,,
aihub_train_00012503,차대차,,,
aihub_train_00012799,차대차,,,
aihub_train_00011185,차대차,,,
aihub_train_00007966,차대차,,,
aihub_train_00008724,차대차,,,
aihub_train_00014059,차대차,,,
aihub_train_00012894,차대차,,,
aihub_train_00013551,차대차,,,
aihub_train_00005670,차대차,,,
aihub_train_00009295,차대차,,,
aihub_train_00014049,차대차,,,
aihub_train_00009151,차대차,,,
aihub_train_00011303,차대차,,,
aihub_train_00005824,차대차,,,
aihub_train_00014886,차대차,,,
aihub_train_00005359,차대차,,,
aihub_train_00007482,차대차,,,
aihub_train_00011492,차대차,,,
aihub_train_00005585,차대차,,,
aihub_train_00007938,차대차,,,
aihub_train_00013221,차대차,,,
aihub_train_00010577,차대차,,,
aihub_train_00013782,차대차,,,
aihub_train_00011223,차대차,,,
aihub_train_00009262,차대차,,,
aihub_train_00014145,차대차,,,
aihub_train_00006978,차대차,,,
aihub_train_00009994,차대차,,,
aihub_train_00007347,차대차,,,
aihub_train_00007867,차대차,,,
aihub_train_00013950,차대차,,,
aihub_train_00007348,차대차,,,
aihub_train_00006417,차대차,,,
aihub_train_00010723,차대차,,,
aihub_train_00005700,차대차,,,
aihub_train_00007728,차대차,,,
aihub_train_00010145,차대차,,,
aihub_train_00014816,차대차,,,
aihub_train_00010993,차대차,,,
aihub_train_00005492,차대차,,,
aihub_train_00015661,차대차,,,
aihub_train_00005559,차대차,,,
aihub_train_00014849,차대차,,,
aihub_train_00015772,차대차,,,
aihub_train_00015675,차대차,,,
aihub_train_00006179,차대차,,,
aihub_train_00005932,차대차,,,
aihub_train_00015201,차대차,,,
aihub_train_00007246,차대차,,,
aihub_train_00008221,차대차,,,
aihub_train_00006275,차대차,,,
aihub_train_00014043,차대차,,,
aihub_train_00009297,차대차,,,
aihub_train_00013008,차대차,,,
aihub_train_00011993,차대차,,,
aihub_train_00005459,차대차,,,
aihub_train_00003687,차대차,,,
aihub_train_00013178,차대차,,,
aihub_train_00008280,차대차,,,
aihub_train_00005755,차대차,,,
aihub_train_00011723,차대차,,,
aihub_train_00004946,차대차,,,
aihub_train_00005515,차대차,,,
aihub_train_00014741,차대차,,,
aihub_train_00007834,차대차,,,
aihub_train_00006177,차대차,,,
aihub_train_00009307,차대차,,,
aihub_train_00005761,차대차,,,
aihub_train_00014253,차대차,,,
aihub_train_00003999,차대차,,,
aihub_train_00013731,차대차,,,
aihub_train_00014078,차대차,,,
aihub_train_00015653,차대차,,,
aihub_train_00006014,차대차,,,
aihub_train_00006355,차대차,,,
aihub_train_00009199,차대차,,,
aihub_train_00008590,차대차,,,
aihub_train_00014454,차대차,,,
aihub_train_00012343,차대차,,,
aihub_train_00012713,차대차,,,
aihub_train_00003843,차대차,,,
aihub_train_00013333,차대차,,,
aihub_train_00014690,차대차,,,
aihub_train_00013941,차대차,,,
aihub_train_00005398,차대차,,,
aihub_train_00005963,차대차,,,
aihub_train_00005543,차대차,,,
aihub_train_00007776,차대차,,,
aihub_train_00014758,차대차,,,
aihub_train_00007123,차대차,,,
aihub_train_00008396,차대차,,,
aihub_train_00009616,차대차,,,
aihub_train_00013779,차대차,,,
aihub_train_00011849,차대차,,,
aihub_train_00008671,차대차,,,
aihub_train_00014228,차대차,,,
aihub_train_00005235,차대차,,,
aihub_train_00007379,차대차,,,
